Activity Type, User ID, RM ID, User OS, Viewing App, User Groups,Shared Date, Shared Time, Title of Content, Share Channel, Viewed, Time Spent in Seconds, Last Activity Date, Last Activity Time,,
VIEW,1052830,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,YES FIRST Proposition Document,,1,15,2-Jun-2017,12:09:22,,
VIEW,1051913,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,Q1FY17 Press Release_Final,,1,120,2-Jun-2017,12:09:19,,
VIEW,1052900,,ANDROID5,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,120,2-Jun-2017,12:09:05,,
VIEW,1051973,,ANDROID4,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,5,2-Jun-2017,12:09:05,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,Table 1,,1,5,2-Jun-2017,12:08:00,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,Table 2,,1,15,2-Jun-2017,12:06:58,,
VIEW,1052830,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,FA Introduction Letter,,1,50,2-Jun-2017,12:06:47,,
SHARE,1053029,1051925,,,"All Users ,SFA - Yes First ",2-Jun-2017,12:05:30,FA Introduction Letter,ANDROID,0,0,2-Jun-2017,12:05:30,,
SHARE,1052924,1052005,,,"All Users ,FA - GIB ",2-Jun-2017,12:05:25,GIB ,ANDROID,0,0,2-Jun-2017,12:05:25,,
SHARE,1052908,1051949,,,"All Users ,FA - West 3",2-Jun-2017,12:04:59,Financial Information,ANDROID,1,5,2-Jun-2017,12:04:59,,
VIEW,1051925,,ANDROID5,CHROME_MOBILE,,,,YES FIRST and YES FIRST BUSINESS GROUPING Process Note_Mar'17,,1,15,2-Jun-2017,12:04:32,,
VIEW,1052005,,ANDROID5,CHROME_MOBILE,,,,Table 1,,1,5,2-Jun-2017,12:04:29,,
SHARE,1052946,1051929,,,"All Users ,SFA - Yes First ",2-Jun-2017,12:00:04,FA Introduction Letter,IOS,1,30,2-Jun-2017,12:04:04,,
SHARE,1052777,1052029,,,"All Users ,FA - GIB ",2-Jun-2017,11:36:51,Q1FY17 Press Release_Final,ANDROID,1,350,2-Jun-2017,12:04:04,,
SHARE,1052973,1051933,,,"All Users ,FA - West 3",2-Jun-2017,12:01:34,Q1FY17 Press Release_Final,IOS,1,50,2-Jun-2017,12:04:04,,
SHARE,1052938,1051893,,,"All Users ,FA - NCR 2 ",2-Jun-2017,12:03:49,Q1FY17 Press Release_Final,IOS,1,20,2-Jun-2017,12:03:49,,
SHARE,1052924,1052005,,,"All Users ,FA - GIB ",2-Jun-2017,12:03:33,Financial Information,ANDROID,0,0,2-Jun-2017,12:03:33,,
SHARE,1052867,1051917,,,"All Users ,SFA - Yes First ",2-Jun-2017,12:02:52,Q1FY17 Press Release_Final,ANDROID,1,15,2-Jun-2017,12:02:52,,
SHARE,1052988,1052021,,,"All Users ,FA - GIB ",2-Jun-2017,12:02:37,Q1FY17 Press Release_Final,IOS,0,0,2-Jun-2017,12:02:37,,
SHARE,1052830,1051925,,,"All Users ,SFA - Yes First ",2-Jun-2017,12:02:34,FA Introduction Letter,ANDROID,1,60,2-Jun-2017,12:02:34,,
VIEW,1052973,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,Q1FY17 Press Release_Final,,1,50,2-Jun-2017,12:02:26,,
SHARE,1052938,1051893,,,"All Users ,FA - NCR 2 ",2-Jun-2017,11:59:55,Q1FY17 Press Release_Final,IOS,1,20,2-Jun-2017,12:02:04,,
SHARE,1052867,1052025,,,"All Users ,FA - GIB ",2-Jun-2017,11:59:01,Q1FY17 Press Release_Final,IOS,1,15,2-Jun-2017,12:02:04,,
SHARE,1052867,1051917,,,"All Users ,SFA - Yes First ",2-Jun-2017,11:59:36,Q1FY17 Press Release_Final,ANDROID,1,15,2-Jun-2017,12:02:04,,
VIEW,1052867,,ANDROID5,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,15,2-Jun-2017,12:01:44,,
SHARE,1052908,1051949,,,"All Users ,FA - West 3",2-Jun-2017,11:59:27,Q1FY17 Press Release_Final,ANDROID,1,5,2-Jun-2017,12:01:04,,
VIEW,1052946,,MAC_OS_X_IPHONE,MOBILE_SAFARI,,,,FA Introduction Letter,,1,30,2-Jun-2017,12:00:54,,
VIEW,1052938,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,20,2-Jun-2017,12:00:54,,
VIEW,1052884,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,30,2-Jun-2017,12:00:42,,
VIEW,1052908,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,5,2-Jun-2017,12:00:21,,
SHARE,1052958,1052025,,,"All Users ,FA - GIB ",2-Jun-2017,12:00:18,Q1FY17 Press Release_Final,IOS,0,0,2-Jun-2017,12:00:18,,
VIEW,1052025,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,Q1FY17 Press Release_Final,,1,120,2-Jun-2017,12:00:05,,
SHARE,1052924,1052005,,,"All Users ,FA - GIB ",2-Jun-2017,11:59:51,Press Releases,ANDROID,0,0,2-Jun-2017,11:59:51,,
VIEW,1051893,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,Q1FY17 Press Release_Final,,1,60,2-Jun-2017,11:59:41,,
SHARE,1052875,1051921,,,"All Users ,SFA - Yes First ",2-Jun-2017,11:59:05,Financial Information,ANDROID,0,0,2-Jun-2017,11:59:05,,
VIEW,1051949,,ANDROID6,CHROME_MOBILE,,,,User Manual,,1,10,2-Jun-2017,11:58:15,,
SHARE,1052857,1052029,,,"All Users ,FA - GIB ",2-Jun-2017,11:57:30,Q1FY17 Press Release_Final,ANDROID,0,0,2-Jun-2017,11:57:30,,
VIEW,1051949,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,85,2-Jun-2017,11:56:54,,
VIEW,1051981,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,85,2-Jun-2017,11:56:51,,
VIEW,1051917,,ANDROID5,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,280,2-Jun-2017,11:56:49,,
VIEW,1051925,,ANDROID5,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,15,2-Jun-2017,11:56:40,,
VIEW,1052001,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,160,2-Jun-2017,11:55:49,,
VIEW,1051925,,ANDROID5,CHROME_MOBILE,,,,User Manual,,1,10,2-Jun-2017,11:55:48,,
VIEW,1051917,,ANDROID5,CHROME_MOBILE,,,,FA Introduction Letter,,1,30,2-Jun-2017,11:55:25,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Change of Residential Status of Account Holder_Interim Approach,,1,130,2-Jun-2017,11:54:59,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Adding Resident as Joint Account Holder,,1,5,2-Jun-2017,11:54:49,,
VIEW,1051917,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,60,2-Jun-2017,11:54:19,,
VIEW,1051925,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,45,2-Jun-2017,11:53:40,,
VIEW,1051925,,ANDROID5,CHROME_MOBILE,,,,FA Introduction Letter,,1,245,2-Jun-2017,11:53:28,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,"NIL IP - Lower IP approval matrix -  Effective July 18, 2015",,1,90,2-Jun-2017,11:53:12,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Annexure for booking forward contract against FCNR (PRP),,1,10,2-Jun-2017,11:52:42,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,PRP Mailer,,1,5,2-Jun-2017,11:51:42,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,Table 1,,1,10,2-Jun-2017,11:51:20,,
VIEW,1051929,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,YES FIRST Proposition Document,,1,230,2-Jun-2017,11:50:02,,
VIEW,1052009,,ANDROID6,CHROME_MOBILE,,,,User Manual,,1,90,2-Jun-2017,11:49:44,,
VIEW,1052021,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,User Manual,,1,120,2-Jun-2017,11:46:06,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,GIB Knowledge Series,,1,10,2-Jun-2017,11:43:03,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,Process Note - Change in MOP for NRO accounts,,1,5,2-Jun-2017,11:42:43,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,"NIL IP - Lower IP approval matrix -  Effective July 18, 2015",,1,5,2-Jun-2017,11:42:21,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,YES REMIT_KNOWLEDGE SERIES,,1,5,2-Jun-2017,11:42:05,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,Did You Know Series,,1,10,2-Jun-2017,11:41:48,,
SHARE,1052768,1052029,,,"All Users ,FA - GIB ",2-Jun-2017,11:36:11,Q1FY17 Press Release_Final,ANDROID,1,40,2-Jun-2017,11:41:04,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,Annexure for booking forward contract against FCNR (PRP),,1,15,2-Jun-2017,11:41:01,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,INR to FCY conversion letter-B,,1,5,2-Jun-2017,11:40:45,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,Table 2,,1,5,2-Jun-2017,11:40:28,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,Table 1,,1,40,2-Jun-2017,11:40:20,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,PRP Mailer,,1,20,2-Jun-2017,11:39:41,,
VIEW,1052768,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,40,2-Jun-2017,11:39:32,,
VIEW,1052777,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,350,2-Jun-2017,11:38:57,,
SHARE,1052777,1052029,,,"All Users ,FA - GIB ",2-Jun-2017,11:38:13,Q1FY17 Press Release_Final,ANDROID,1,350,2-Jun-2017,11:38:13,,
SHARE,1052768,1052029,,,"All Users ,FA - GIB ",2-Jun-2017,11:37:26,Q1FY17 Press Release_Final,ANDROID,1,40,2-Jun-2017,11:37:26,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,User Manual,,1,185,2-Jun-2017,11:32:18,,
VIEW,1052029,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,225,2-Jun-2017,11:30:50,,
VIEW,1051427,,ANDROID5,CHROME_MOBILE,,,,GIB Knowledge Series,,1,35,2-Jun-2017,11:26:41,,
VIEW,1051985,,ANDROID5,CHROME_MOBILE,,,,YES FIRST and YES FIRST BUSINESS GROUPING Process Note_Mar'17,,1,120,2-Jun-2017,10:47:27,,
VIEW,1051985,,ANDROID5,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,165,2-Jun-2017,10:46:30,,
VIEW,1051905,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,FA Introduction Letter,,1,65,1-Jun-2017,19:26:09,,
VIEW,1051905,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,YES FIRST Proposition Document,,1,120,1-Jun-2017,19:13:43,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,CRM User Id Creation,,1,15,1-Jun-2017,18:01:04,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,YES REMIT_KNOWLEDGE SERIES,,1,5,1-Jun-2017,17:58:17,,
VIEW,1051881,,ANDROID6,CHROME_MOBILE,,,,FA Introduction Letter,,1,20,1-Jun-2017,17:58:05,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,Table 2,,1,20,1-Jun-2017,17:57:48,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,Change of Residential Status of Account Holder_Interim Approach,,1,5,1-Jun-2017,17:57:33,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,Yes First Downgrade Process - FINAL2,,1,75,1-Jun-2017,17:57:18,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,User Manual,,1,20,1-Jun-2017,17:56:53,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,YES FIRST and YES FIRST BUSINESS GROUPING Process Note_Mar'17,,1,25,1-Jun-2017,17:56:41,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,Permissible Credits Debits in NRE NRO Accounts,,1,10,1-Jun-2017,17:56:12,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,Verification of KYC documents through Webcam for GIB account opening,,1,10,1-Jun-2017,17:55:55,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,45,1-Jun-2017,17:55:52,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,Adding Resident as Joint Account Holder,,1,80,1-Jun-2017,17:54:24,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,"NIL IP - Lower IP approval matrix -  Effective July 18, 2015",,1,140,1-Jun-2017,17:53:58,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,User Manual,,1,105,1-Jun-2017,17:52:52,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,Annual Report.pdf,,1,15,1-Jun-2017,17:52:08,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,105,1-Jun-2017,17:51:48,,
VIEW,1051953,,ANDROID6,CHROME_MOBILE,,,,Annual Report.pdf,,1,20,1-Jun-2017,17:51:36,,
VIEW,1052013,,ANDROID5,CHROME_MOBILE,,,,PRP Mailer,,1,20,1-Jun-2017,17:51:23,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,YES FIRST Proposition Document,,1,110,1-Jun-2017,17:22:40,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,FA Introduction Letter,,1,30,1-Jun-2017,17:21:53,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,Yes First Downgrade Process - FINAL2,,1,5,1-Jun-2017,17:21:32,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,Annual Report.pdf,,1,10,1-Jun-2017,17:21:11,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,Annual Report.pdf,,1,25,1-Jun-2017,17:20:33,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,User Manual,,1,75,1-Jun-2017,17:17:35,,
VIEW,1051961,,ANDROID6,CHROME_MOBILE,,,,Q1FY17 Press Release_Final,,1,10,1-Jun-2017,17:17:14,,
VIEW,1052349,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,User Manual,,1,115,1-Jun-2017,15:30:02,,
VIEW,1052349,,MAC_OS_X_IPHONE,APPLE_WEB_KIT,,,,User Manual,,1,105,1-Jun-2017,15:27:58,,
SHARE,1052631,1052349,,,All Users ,1-Jun-2017,10:19:22,Q1FY17 Press Release_Final,IOS,0,0,1-Jun-2017,10:19:22,,
SHARE,1052623,1052349,,,All Users ,1-Jun-2017,10:17:21,Q1FY17 Press Release_Final,IOS,0,0,1-Jun-2017,10:17:21,,
SHARE,1052615,1052349,,,All Users ,1-Jun-2017,10:16:40,Q1FY17 Press Release_Final,IOS,0,0,1-Jun-2017,10:16:40,,
VIEW,1052471,,MAC_OS_X,CHROME,,,,FAQs - Yes PULSE,,1,20,1-Jun-2017,10:07:56,,
VIEW,1052471,,MAC_OS_X,CHROME,,,,FA Introduction Letter,,1,150,1-Jun-2017,10:06:27,,
