Activity Type, User ID, RM ID, User OS, User OS Share, Viewing App, Viewing App Version, User Groups,Shared Date, Shared Time, Title of Content, Share Channel, Viewed, Time Spent in Seconds, Last Activity Date, Last Activity Time,,
VIEW,4920262,,,WEB,,,,,,"Frilot, Joe 5.04KW Preliminary Bid Proposal.pdf",,1,60,6-Mar-2017,3:25:54,,
VIEW,4920262,,,WEB,,,,,,Maintenance for residential solar,,1,49,6-Mar-2017,3:24:49,,
VIEW,4920262,,,WEB,,,,,,Location Verification,,1,56,6-Mar-2017,3:23:59,,
VIEW,4920262,,,WEB,,,,,,"Frilot, Joe Prelim Roof Layout.png",,1,22,6-Mar-2017,3:22:59,,
VIEW,4920262,,,WEB,,,,,,What you can expect,,1,20,6-Mar-2017,3:22:37,,
VIEW,3204927,,,WEB,,,,,,"Harvey, Aaron 7.56KW Preliminary Bid Proposal.pdf",,1,99,5-Mar-2017,2:27:11,,
SHARE,3204927,2834196,,WEB,,,,18-Jan-2017,4:13:46,Get the power Aaron Harvey,WEB,1,1209,5-Mar-2017,2:27:11,,
VIEW,3204927,,,WEB,,,,,,"Harvey, Aaron 7.56KW Preliminary Bid Proposal.pdf",,1,9,5-Mar-2017,0:10:01,,
VIEW,4920033,,,WEB,,,,,,Location Verification,,1,148,4-Mar-2017,22:40:34,,
SHARE,4920033,2834196,,WEB,,,,4-Mar-2017,1:07:42,Welcome the sun into your home Nora Lyle,WEB,1,1576,4-Mar-2017,22:40:34,,
VIEW,4920033,,,WEB,,,,,,Your comments:,,1,69,4-Mar-2017,22:37:03,,
VIEW,4920033,,,WEB,,,,,,Your solar interest - form,,1,278,4-Mar-2017,22:36:14,,
VIEW,4920033,,,WEB,,,,,,"Lyle, Nora Prelim Roof Layout.png",,1,244,4-Mar-2017,21:19:32,,
VIEW,4920033,,,WEB,,,,,,Why install solar,,1,119,4-Mar-2017,21:15:42,,
VIEW,4920033,,,WEB,,,,,,SolarWorld Quality,,1,243,4-Mar-2017,21:15:41,,
VIEW,4920033,,,WEB,,,,,,Why E2 Solar,,1,242,4-Mar-2017,21:15:41,,
VIEW,4920033,,,WEB,,,,,,What you can expect,,1,52,4-Mar-2017,21:14:35,,
VIEW,4920033,,,WEB,,,,,,Read what our customers have to say,,1,33,4-Mar-2017,21:13:41,,
VIEW,4785163,,,WEB,,,,,,Upload Utility Bill,,1,58,4-Mar-2017,17:57:13,,
SHARE,4785163,2834196,,WEB,,,,22-Feb-2017,5:19:03,Welcome the sun into your home David Hoyt,WEB,1,1560,4-Mar-2017,17:57:13,,
VIEW,4785163,,,WEB,,,,,,Location Verification,,1,20,4-Mar-2017,17:56:53,,
VIEW,4785163,,,WEB,,,,,,Read what our customers have to say,,1,126,4-Mar-2017,17:56:33,,
VIEW,4785163,,,WEB,,,,,,Your solar interest - form,,1,119,4-Mar-2017,17:53:47,,
VIEW,4785163,,,WEB,,,,,,Own vs Lease - Homeowners Guide,,1,167,4-Mar-2017,17:51:47,,
VIEW,4785163,,,WEB,,,,,,Resale value for solar homes,,1,320,4-Mar-2017,17:48:57,,
VIEW,4785163,,,WEB,,,,,,Maintenance for residential solar,,1,68,4-Mar-2017,17:43:34,,
VIEW,4785163,,,WEB,,,,,,Is my home good for solar?,,1,193,4-Mar-2017,17:42:25,,
VIEW,4785163,,,WEB,,,,,,"Hoyt, David Prelim Roof Layout.png",,1,116,4-Mar-2017,17:38:25,,
VIEW,4785163,,,WEB,,,,,,Why E2 Solar,,1,114,4-Mar-2017,17:36:29,,
VIEW,4785163,,,WEB,,,,,,SolarWorld Quality,,1,123,4-Mar-2017,17:34:34,,
VIEW,4785163,,,WEB,,,,,,Why install solar,,1,85,4-Mar-2017,17:31:58,,
VIEW,4785163,,,WEB,,,,,,What you can expect,,1,51,4-Mar-2017,17:30:33,,
VIEW,4920033,,,WEB,,,,,,SolarWorld Quality,,1,119,4-Mar-2017,14:29:22,,
VIEW,4920033,,,WEB,,,,,,Why install solar,,1,126,4-Mar-2017,14:27:22,,
VIEW,4920033,,,WEB,,,,,,What you can expect,,1,42,4-Mar-2017,14:24:35,,
VIEW,2834196,,,WEB,,,,,,"Frilot, Joe 5.04KW Preliminary Bid Proposal.pdf",,1,20,4-Mar-2017,3:08:40,,
VIEW,2834196,,,WEB,,,,,,Energy Trust funding status for Pacific Power customers,,1,13,4-Mar-2017,1:54:08,,
VIEW,2834196,,,WEB,,,,,,"Lyle, Nora Prelim Roof Layout.png",,1,3,4-Mar-2017,1:07:26,,
VIEW,4098404,,,WEB,,,,,,"MacKay, Janelle Prelim Roof Layout.png",,1,2,3-Mar-2017,23:07:14,,
VIEW,4098404,,,WEB,,,,,,"MacKay, Janelle Prelim Roof Layout.png",,1,14,3-Mar-2017,22:58:57,,
VIEW,4098404,,,WEB,,,,,,"Penner, Don Prelim Roof Layout.png",,1,10,3-Mar-2017,22:56:12,,
VIEW,4098404,,,WEB,,,,,,"Gerdes, Shawn Prelim Roof Layout.png",,1,6,3-Mar-2017,22:50:34,,
VIEW,4098404,,,WEB,,,,,,"Ellington, Matt Prelim Roof Layout.png",,1,16,3-Mar-2017,22:47:00,,
VIEW,4904527,,,WEB,,,,,,Oregon renewable energy tax credit,,1,20,3-Mar-2017,22:19:31,,
SHARE,4904527,2636314,,WEB,,,,2-Mar-2017,4:58:41,Get the Power Katy Elliott,WEB,1,104,3-Mar-2017,22:19:31,,
VIEW,4904527,,,WEB,,,,,,"Elliott, Katy 5.22KW Preliminary Estimate.pdf",,1,31,3-Mar-2017,22:19:11,,
VIEW,4904527,,,WEB,,,,,,Request your site assessment,,1,53,3-Mar-2017,22:17:42,,
VIEW,2834196,,,WEB,,,,,,"Anderegg, Alicia 5.04KW Preliminary Bid Proposal.pdf",,1,30,3-Mar-2017,7:25:23,,
VIEW,4887623,,,WEB,,,,,,What you can expect,,1,40,3-Mar-2017,7:17:10,,
SHARE,4887623,2834196,,WEB,,,,24-Feb-2017,7:04:29,Welcome the sun into your home Sean Carothers,WEB,1,125,3-Mar-2017,7:17:10,,
VIEW,4904424,,,WEB,,,,,,Federal renewable energy tax credit,,1,147,3-Mar-2017,7:14:55,,
SHARE,4904424,2834196,,WEB,,,,1-Mar-2017,4:59:43,Welcome the sun into your home Rick Wyman,WEB,1,1815,3-Mar-2017,7:14:55,,
VIEW,4904424,,,WEB,,,,,,Is my home good for solar?,,1,16,3-Mar-2017,7:14:31,,
VIEW,4904424,,,WEB,,,,,,Oregon renewable energy tax credit,,1,129,3-Mar-2017,7:10:37,,
VIEW,4904424,,,WEB,,,,,,"Wyman, Rick 5.04KW Preliminary Bid Proposal.pdf",,1,235,3-Mar-2017,7:08:23,,
VIEW,2834196,,,WEB,,,,,,"Gross, Joe 5.22KW Preliminary Bid Proposal.pdf",,1,61,3-Mar-2017,6:44:47,,
VIEW,2834196,,,WEB,,,,,,Energy Trust funding status for Pacific Power customers,,1,165,3-Mar-2017,6:39:15,,
VIEW,2834196,,,WEB,,,,,,Oregon renewable energy tax credit,,1,20,3-Mar-2017,6:35:44,,
VIEW,2834196,,,WEB,,,,,,"Skinner, Leah 3.92KW Preliminary Bid Proposal.pdf",,1,18,3-Mar-2017,5:30:48,,
VIEW,4887623,,,WEB,,,,,,What you can expect,,1,20,3-Mar-2017,5:30:38,,
VIEW,4887623,,,WEB,,,,,,"Carothers, Sean 7.84KW Preliminary Bid Proposal.pdf",,1,16,3-Mar-2017,5:30:18,,
VIEW,4887623,,,WEB,,,,,,"Carothers, Sean 7.84KW Preliminary Bid Proposal.pdf",,1,42,3-Mar-2017,4:52:39,,
VIEW,4887623,,,WEB,,,,,,"Carothers, Sean Prelim Roof Layout.png",,1,7,3-Mar-2017,4:51:51,,
VIEW,4098404,,,WEB,,,,,,Your home with solar,,1,16,3-Mar-2017,2:15:12,,
VIEW,3204927,,,WEB,,,,,,"Harvey, Aaron 7.56KW Bid Proposal.pdf",,1,20,3-Mar-2017,2:13:55,,
SHARE,3204927,2834196,,WEB,,,,3-Mar-2017,1:32:05,Solar Blueprint Aaron Harvey,WEB,1,20,3-Mar-2017,2:13:55,,
VIEW,4098404,,,WEB,,,,,,"Johnson, Virginia Prelim Roof Layout.png",,1,38,3-Mar-2017,1:59:20,,
VIEW,4098404,,,WEB,,,,,,"Johns, Keri Prelim Roof Layout.png",,1,15,3-Mar-2017,1:57:29,,
VIEW,4098404,,,WEB,,,,,,"Carothers, Sean Prelim Roof Layout.png",,1,14,3-Mar-2017,1:55:41,,
VIEW,4098404,,,WEB,,,,,,"Bishoff, Kathy Prelim Roof Layout.png",,1,14,3-Mar-2017,1:54:14,,
VIEW,4098404,,,WEB,,,,,,"Hoyt, David Prelim Roof Layout.png",,1,8,3-Mar-2017,1:52:42,,
VIEW,4098404,,,WEB,,,,,,"Zapp, Michael Prelim Roof Layout.png",,1,14,3-Mar-2017,1:49:49,,
VIEW,4098404,,,WEB,,,,,,"Kerr, Troy Site Picture.png",,1,11,3-Mar-2017,1:47:18,,
VIEW,2834196,,,WEB,,,,,,"Harvey, Aaron 7.56KW Bid Proposal.pdf",,1,32,3-Mar-2017,1:47:13,,
VIEW,4098404,,,WEB,,,,,,"Eckhart, Todd Prelim Roof Layout.png",,1,8,3-Mar-2017,1:43:31,,
VIEW,4098404,,,WEB,,,,,,"McElroy, Amy Prelim .png",,1,20,3-Mar-2017,1:42:10,,
VIEW,4098404,,,WEB,,,,,,"Hoefle, Paul Prelim Roof Layout.png",,1,9,3-Mar-2017,1:39:55,,
VIEW,2834196,,,WEB,,,,,,"Harvey, Aaron 9.24KW Bid Proposal.pdf",,1,11,3-Mar-2017,1:31:51,,
VIEW,4653948,,,WEB,,,,,,"Cross, Perry 6.16KW Shop Preliminary Bid Proposal.pdf",,1,115,2-Mar-2017,19:53:19,,
SHARE,4653948,2834196,,WEB,,,,2-Mar-2017,8:52:59,Get the power Perry Cross,WEB,1,407,2-Mar-2017,19:53:19,,
VIEW,4653948,,,WEB,,,,,,"Cross, Perry 6.72KW House Preliminary Bid Proposal.pdf",,1,82,2-Mar-2017,19:51:59,,
VIEW,4653948,,,WEB,,,,,,"Cross, Perry 10.08KW Ground Mount Preliminary Bid Proposal.pdf",,1,68,2-Mar-2017,19:51:48,,
VIEW,4653948,,,WEB,,,,,,Request your site assessment,,1,100,2-Mar-2017,19:50:46,,
VIEW,4653948,,,WEB,,,,,,"Cross, Perry 6.16KW Shop Preliminary Bid Proposal.pdf",,1,42,2-Mar-2017,9:13:29,,
VIEW,2834196,,,WEB,,,,,,"Cross, Perry 6.16KW Shop Preliminary Bid Proposal.pdf",,1,5,2-Mar-2017,9:03:36,,
VIEW,2834196,,,WEB,,,,,,"Cross, Perry 6.16KW Shop Preliminary Bid Proposal.pdf",,1,33,2-Mar-2017,8:59:18,,
VIEW,2834196,,,WEB,,,,,,"Cross, Perry 6.72KW House Preliminary Bid Proposal.pdf",,1,129,2-Mar-2017,8:54:49,,
VIEW,2834196,,,WEB,,,,,,"Cross, Perry 10.08KW Ground Mount Preliminary Bid Proposal.pdf",,1,12,2-Mar-2017,8:52:49,,
VIEW,4904424,,,WEB,,,,,,"Wyman, Rick 5.04KW Preliminary Bid Proposal.pdf",,1,30,2-Mar-2017,8:12:10,,
VIEW,2834196,,,WEB,,,,,,"Cross, Perry 6.16KW Preliminary Bid Proposal.pdf",,1,53,2-Mar-2017,7:48:51,,
VIEW,2636314,,,WEB,,,,,,Lead acid battery maintenance,,1,180,2-Mar-2017,6:54:02,,
VIEW,2636314,,,WEB,,,,,,Before you go off-grid,,1,18,2-Mar-2017,6:50:57,,
VIEW,2636314,,,WEB,,,,,,Pros and Cons,,1,58,2-Mar-2017,6:50:38,,
VIEW,2636314,,,WEB,,,,,,Inverter Technology,,1,137,2-Mar-2017,6:25:20,,
VIEW,2636314,,,WEB,,,,,,Monitoring capabilities,,1,127,2-Mar-2017,6:25:19,,
VIEW,2636314,,,WEB,,,,,,So you want to go off-grid....,,1,120,2-Mar-2017,6:24:59,,
VIEW,2636314,,,WEB,,,,,,How batteries work,,1,133,2-Mar-2017,6:24:59,,
VIEW,2636314,,,WEB,,,,,,Nano Carbon Battery Overview,,1,126,2-Mar-2017,6:24:40,,
VIEW,2636314,,,WEB,,,,,,New Battery Storage Technology,,1,38,2-Mar-2017,6:23:51,,
SHARE,4910336,2636314,,WEB,,,,2-Mar-2017,6:23:48,"Understanding Off Grid"" for Jerry Baggenstos by Mike""",WEB,0,0,2-Mar-2017,6:23:48,,
VIEW,2636314,,,WEB,,,,,,Well pumps off-grid,,1,168,2-Mar-2017,6:23:19,,
VIEW,3908136,,,WEB,,,,,,RETC Application Submission Reciept,,1,115,2-Mar-2017,5:56:13,,
SHARE,3908136,2622013,,WEB,,,,14-Dec-2016,23:50:40,Important Solar Documents for Chuck Lucich,WEB,1,243,2-Mar-2017,5:56:13,,
VIEW,3908136,,,WEB,,,,,,Final Paid Invoice,,1,24,2-Mar-2017,5:56:13,,
VIEW,2636314,,,WEB,,,,,,Making a difference with solar,,1,20,2-Mar-2017,5:08:59,,
VIEW,2636314,,,WEB,,,,,,SolarWorld history,,1,251,2-Mar-2017,5:08:39,,
VIEW,2636314,,,WEB,,,,,,Request your site assessment,,1,16,2-Mar-2017,5:03:02,,
VIEW,2636314,,,WEB,,,,,,Request your site assessment,,1,9,2-Mar-2017,4:57:06,,
VIEW,2636314,,,WEB,,,,,,SolarWorld giving back,,1,11,2-Mar-2017,4:57:03,,
VIEW,2636314,,,WEB,,,,,,SolarWorld history,,1,6,2-Mar-2017,4:56:51,,
VIEW,2636314,,,WEB,,,,,,Making a difference with solar,,1,7,2-Mar-2017,4:56:45,,
VIEW,2636314,,,WEB,,,,,,Oregon renewable energy tax credit,,1,9,2-Mar-2017,4:56:30,,
VIEW,2636314,,,WEB,,,,,,Choosing a contractor,,1,8,2-Mar-2017,4:56:21,,
VIEW,2834196,,,WEB,,,,,,"Cross, Perry Prelim Roof Layout.png",,1,175,2-Mar-2017,4:18:43,,
VIEW,2834196,,,WEB,,,,,,"Cross, Perry 6.16KW Preliminary Bid Proposal.pdf",,1,14,2-Mar-2017,4:05:55,,
VIEW,3204927,,,WEB,,,,,,"Harvey, Aaron 7.56KW Preliminary Bid Proposal.pdf",,1,56,1-Mar-2017,23:18:26,,
VIEW,3204927,,,WEB,,,,,,SolarWorld history,,1,128,1-Mar-2017,23:13:40,,
VIEW,3204927,,,WEB,,,,,,SolarWorld giving back,,1,53,1-Mar-2017,23:11:37,,
VIEW,3204927,,,WEB,,,,,,Making a difference with solar,,1,19,1-Mar-2017,23:10:21,,
VIEW,4904424,,,WEB,,,,,,"Wyman, Rick 5.04KW Preliminary Bid Proposal.pdf",,1,80,1-Mar-2017,8:09:08,,
VIEW,2834196,,,WEB,,,,,,"Elliott, Katy 6.16kW 022817.pdf",,1,80,1-Mar-2017,8:07:27,,
VIEW,4904424,,,WEB,,,,,,Your solar interest - form,,1,20,1-Mar-2017,8:07:05,,
VIEW,4904424,,,WEB,,,,,,Choosing a contractor,,1,89,1-Mar-2017,8:06:45,,
VIEW,4904424,,,WEB,,,,,,Financing option,,1,36,1-Mar-2017,8:05:15,,
VIEW,4904424,,,WEB,,,,,,Maintenance for residential solar,,1,40,1-Mar-2017,8:04:37,,
VIEW,4904424,,,WEB,,,,,,Resale value for solar homes,,1,119,1-Mar-2017,8:03:47,,
VIEW,4904424,,,WEB,,,,,,Is my home good for solar?,,1,119,1-Mar-2017,8:01:47,,
VIEW,4904424,,,WEB,,,,,,Federal renewable energy tax credit,,1,62,1-Mar-2017,7:59:47,,
VIEW,4904424,,,WEB,,,,,,Oregon renewable energy tax credit,,1,119,1-Mar-2017,7:58:36,,
VIEW,4904424,,,WEB,,,,,,"Wyman, Rick 5.04KW Preliminary Bid Proposal.pdf",,1,90,1-Mar-2017,7:56:36,,
VIEW,4904424,,,WEB,,,,,,Location Verification,,1,8,1-Mar-2017,7:55:06,,
VIEW,4904424,,,WEB,,,,,,Upload Utility Bill,,1,6,1-Mar-2017,7:54:57,,
VIEW,4904424,,,WEB,,,,,,"Wyman, Rick Prelim Roof Layout.png",,1,119,1-Mar-2017,7:54:36,,
VIEW,4904424,,,WEB,,,,,,Read what our customers have to say,,1,52,1-Mar-2017,7:52:36,,
VIEW,4904424,,,WEB,,,,,,Why E2 Solar,,1,118,1-Mar-2017,7:51:44,,
VIEW,4904424,,,WEB,,,,,,SolarWorld Quality,,1,131,1-Mar-2017,7:49:45,,
VIEW,4904424,,,WEB,,,,,,Why install solar,,1,15,1-Mar-2017,7:47:05,,
VIEW,4904424,,,WEB,,,,,,What you can expect,,1,35,1-Mar-2017,7:46:49,,
VIEW,3381734,,,WEB,,,,,,"Gross, Jeff 3.36KW Preliminary Bid Proposal.pdf",,1,43,1-Mar-2017,6:22:22,,
SHARE,3381734,2834196,,WEB,,,,18-Jan-2017,3:05:06,Get the power Jeff Gross,WEB,1,288,1-Mar-2017,6:22:22,,
SHARE,3381734,2834196,,WEB,,,,1-Mar-2017,5:23:39,Get the power Jeff Gross,WEB,1,288,1-Mar-2017,6:22:22,,
VIEW,2636314,,,WEB,,,,,,What you can expect,,1,168,1-Mar-2017,5:53:50,,
VIEW,4904527,,,WEB,,,,,,"Elliott, Katy 6.16kW 022817.pdf",,1,139,1-Mar-2017,5:50:07,,
SHARE,4904527,2636314,,WEB,,,,1-Mar-2017,5:23:06,Welcome the sun into your home Katy Elliott,WEB,1,139,1-Mar-2017,5:50:07,,
VIEW,2636314,,,WEB,,,,,,"Elliott, Katy 6.16kW 022817.pdf",,1,321,1-Mar-2017,5:49:43,,
VIEW,2636314,,,WEB,,,,,,Why install solar,,1,127,1-Mar-2017,5:49:31,,
VIEW,3381734,,,WEB,,,,,,"Gross, Jeff 3.36KW Preliminary Bid Proposal.pdf",,1,76,1-Mar-2017,5:43:49,,
VIEW,2636314,,,WEB,,,,,,Read what our customers have to say,,1,168,1-Mar-2017,5:43:41,,
VIEW,3381734,,,WEB,,,,,,Financing option,,1,68,1-Mar-2017,5:43:29,,
VIEW,3381734,,,WEB,,,,,,Making a difference with solar,,1,14,1-Mar-2017,5:40:55,,
VIEW,3381734,,,WEB,,,,,,Oregon renewable energy tax credit,,1,58,1-Mar-2017,5:38:19,,
VIEW,3381734,,,WEB,,,,,,Choosing a contractor,,1,6,1-Mar-2017,5:37:54,,
VIEW,3381734,,,WEB,,,,,,Federal renewable energy tax credit,,1,23,1-Mar-2017,5:37:06,,
VIEW,2834196,,,WEB,,,,,,"Gross, Jeff 3.36KW Preliminary Bid Proposal.pdf",,1,14,1-Mar-2017,5:23:31,,
VIEW,2636314,,,WEB,,,,,,Location Verification,,1,135,1-Mar-2017,5:23:08,,
VIEW,2636314,,,WEB,,,,,,Upload Utility Bill,,1,133,1-Mar-2017,5:23:08,,
VIEW,2636314,,,WEB,,,,,,Resale value for solar homes,,1,8,1-Mar-2017,5:12:11,,
VIEW,2636314,,,WEB,,,,,,Maintenance for residential solar,,1,5,1-Mar-2017,5:12:02,,
VIEW,2636314,,,WEB,,,,,,Is my home good for solar?,,1,9,1-Mar-2017,5:11:57,,
VIEW,2636314,,,WEB,,,,,,Your solar interest - form,,1,2,1-Mar-2017,5:11:46,,
VIEW,2636314,,,WEB,,,,,,Why E2 Solar,,1,104,1-Mar-2017,5:09:53,,
VIEW,2636314,,,WEB,,,,,,SolarWorld Quality,,1,120,1-Mar-2017,5:07:39,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,4,1-Mar-2017,5:01:36,,
SHARE,4770307,2834196,,WEB,,,,28-Feb-2017,8:27:26,Solar Blueprint Matthew Hansen,WEB,1,753,1-Mar-2017,5:01:36,,
VIEW,2834196,,,WEB,,,,,,"Wyman, Rick 5.04KW Preliminary Bid Proposal.pdf",,1,16,1-Mar-2017,4:59:23,,
VIEW,2834196,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,4,1-Mar-2017,4:52:21,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,72,1-Mar-2017,4:19:34,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 4.48KW Bid Proposal with LG 320 watt Panels.pdf",,1,86,1-Mar-2017,4:02:58,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 4.2KW Bid Proposal with 300 watt panels.pdf",,1,55,1-Mar-2017,4:02:29,,
VIEW,2834196,,,WEB,,,,,,"Hansen, Matthew 4.2KW Bid Proposal with 300 watt panels.pdf",,1,130,1-Mar-2017,3:49:26,,
VIEW,2834196,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,19,1-Mar-2017,3:47:25,,
SHARE,4770307,2834196,,WEB,,,,1-Mar-2017,3:47:23,Solar Blueprint Matthew Hansen,WEB,1,753,1-Mar-2017,3:47:23,,
VIEW,2834196,,,WEB,,,,,,"Hansen, Matthew 4.48KW Bid Proposal with LG 320 watt Panels.pdf",,1,12,1-Mar-2017,3:47:13,,
VIEW,2987296,,,WEB,,,,,,StorEdge backup storage solution,,1,30,1-Mar-2017,3:08:00,,
SHARE,2987296,2834196,,WEB,,,,13-Oct-2016,7:21:16,Solar Blueprint Jak Green,WEB,1,717,1-Mar-2017,3:08:00,,
VIEW,2987296,,,WEB,,,,,,SolarEdge performance monitoring,,1,20,1-Mar-2017,3:07:29,,
VIEW,2987296,,,WEB,,,,,,SolarEdge performance under shaded conditions,,1,7,1-Mar-2017,3:07:08,,
VIEW,2987296,,,WEB,,,,,,Bid Proposal 3.48KW SolarEdge with 320 watt panels,,1,44,1-Mar-2017,3:07:01,,
VIEW,2834196,,,WEB,,,,,,Preliminary Estimate 4.06KW,,1,2,1-Mar-2017,3:04:59,,
VIEW,3204927,,,WEB,,,,,,"Harvey, Aaron 7.56KW Preliminary Bid Proposal.pdf",,1,18,1-Mar-2017,1:46:18,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,2,1-Mar-2017,0:44:45,,
VIEW,2834196,,,WEB,,,,,,"Brusett, Stephanie 5.04KW Preliminary Bid Proposal.pdf",,1,53,1-Mar-2017,0:14:04,,
VIEW,2834196,,,WEB,,,,,,Preliminary Estimate 4.06KW,,1,13,1-Mar-2017,0:10:22,,
VIEW,2834196,,,WEB,,,,,,Your home with solar,,1,7,1-Mar-2017,0:08:09,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,181,28-Feb-2017,23:28:35,,
VIEW,4903381,,,WEB,,,,,,Preliminary solar assessment,,1,16,28-Feb-2017,23:17:27,,
SHARE,4903381,2616837,,WEB,,,,28-Feb-2017,23:07:45,Welcome the sun into your home MASTER,WEB,1,16,28-Feb-2017,23:17:27,,
SHARE,4903419,2616837,,WEB,,,,28-Feb-2017,23:14:26,Welcome the sun into your home MASTER,WEB,0,0,28-Feb-2017,23:14:26,,
VIEW,2834196,,,WEB,,,,,,Request your site assessment,,1,17,28-Feb-2017,23:13:03,,
SHARE,4903381,2616837,,WEB,,,,28-Feb-2017,23:12:15,Welcome the sun into your home MASTER,WEB,1,16,28-Feb-2017,23:12:15,,
SHARE,3667401,2834196,,WEB,,,,28-Feb-2017,23:08:37,Get the Power Steve Brower,WEB,1,100,28-Feb-2017,23:08:37,,
VIEW,2834196,,,WEB,,,,,,"Brower, Steve 5.04KW Preliminary Bid Proposal.pdf",,1,20,28-Feb-2017,23:08:26,,
VIEW,2834196,,,WEB,,,,,,Your home with solar,,1,12,28-Feb-2017,23:02:52,,
VIEW,3204927,,,WEB,,,,,,"Harvey, Aaron 7.56KW Preliminary Bid Proposal.pdf",,1,26,28-Feb-2017,22:52:56,,
VIEW,3204927,,,WEB,,,,,,Making a difference with solar,,1,4,28-Feb-2017,22:52:30,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,18,28-Feb-2017,22:17:13,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,117,28-Feb-2017,21:18:53,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,218,28-Feb-2017,20:54:19,,
VIEW,4900809,,,WEB,,,,,,"Anderegg, Alicia 10.08KW Preliminary Bid Proposal.pdf",,1,425,28-Feb-2017,10:10:51,,
SHARE,4900809,2834196,,WEB,,,,28-Feb-2017,9:13:40,Welcome the sun into your home Alicia Anderegg,WEB,1,830,28-Feb-2017,10:10:51,,
VIEW,4900809,,,WEB,,,,,,"Anderegg, Alicia 7.28KW Preliminary Bid Proposal.pdf",,1,170,28-Feb-2017,10:03:13,,
VIEW,4900809,,,WEB,,,,,,"Anderegg, Alicia 7.28KW Preliminary Bid Proposal.pdf",,1,80,28-Feb-2017,9:59:55,,
VIEW,4900809,,,WEB,,,,,,"Anderegg, Alicia 5.04KW Preliminary Bid Proposal.pdf",,1,130,28-Feb-2017,9:56:25,,
VIEW,4900809,,,WEB,,,,,,"Anderegg, Alicia Prelim Layout.png",,1,5,28-Feb-2017,9:54:25,,
VIEW,4900809,,,WEB,,,,,,Location Verification,,1,20,28-Feb-2017,9:54:18,,
VIEW,2834196,,,WEB,,,,,,"Anderegg, Alicia 5.04KW Preliminary Bid Proposal.pdf",,1,19,28-Feb-2017,9:17:48,,
VIEW,2834196,,,WEB,,,,,,"Anderegg, Alicia 10.08KW Preliminary Bid Proposal.pdf",,1,8,28-Feb-2017,9:13:22,,
VIEW,2834196,,,WEB,,,,,,"Hansen, Matthew 3.92KW Bid Proposal with 280 watt panels.pdf",,1,46,28-Feb-2017,8:27:16,,
VIEW,4891210,,,WEB,,,,,,"Pittam, Byron 4.48KW Preliminary Bid Proposal.pdf",,1,139,28-Feb-2017,4:39:30,,
VIEW,2834196,,,WEB,,,,,,"Pittam, Byron 4.48KW Preliminary Bid Proposal.pdf",,1,14,28-Feb-2017,1:20:48,,
VIEW,2834196,,,WEB,,,,,,Request your site assessment,,1,4,28-Feb-2017,1:20:32,,
VIEW,2834196,,,WEB,,,,,,Your home with solar,,1,9,27-Feb-2017,23:35:53,,
VIEW,3625261,,,WEB,,,,,,Your home with solar,,1,8,27-Feb-2017,23:18:51,,
SHARE,3625261,2834196,,WEB,,,,9-Nov-2016,0:11:10,Welcome the sun into your home Richard Ingle,WEB,1,70,27-Feb-2017,23:18:51,,
VIEW,2834196,,,WEB,,,,,,"Furber, Andrea 4.48KW Preliminary Bid Proposal.pdf",,1,29,27-Feb-2017,22:50:59,,
VIEW,3644339,,,WEB,,,,,,Federal Form 5695 - Residential Energy Credits,,1,62,27-Feb-2017,4:56:23,,
SHARE,3644339,2622013,,WEB,,,,12-Nov-2016,1:06:05,Important Solar Documents - Hathorn,WEB,1,75,27-Feb-2017,4:56:23,,
VIEW,3644339,,,WEB,,,,,,Final Paid Invoice,,1,13,27-Feb-2017,4:47:48,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 5.6KW Preliminary Bid Proposal .pdf",,1,79,26-Feb-2017,21:30:29,,
SHARE,4770307,2834196,,WEB,,,,17-Feb-2017,8:15:42,Get the power Matthew Hansen,WEB,1,2625,26-Feb-2017,21:30:29,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 5.04KW Preliminary Bid Proposal.pdf",,1,2,26-Feb-2017,21:29:09,,
VIEW,4770307,,,WEB,,,,,,"Hansen, Matthew 4.48KW Preliminary Bid Proposal.pdf",,1,28,26-Feb-2017,21:11:47,,
